week_end,jurisdiction,respiratory_season,inpatient_beds,inpatient_beds_occupied,inpatient_occupancy_pct,icu_beds,icu_beds_occupied,icu_occupancy_pct,covid_new_admissions,flu_new_admissions,rsv_new_admissions,hospitals_reporting_occupancy,hospitals_reporting_occupancy_pct
2025-03-22,PA,,28223,21480,76.11,3866,2933,75.87,599,1234,372,192,88.07
2025-03-22,PR,,7719,3854,49.93,578,392,67.82,56,235,18,36,65.45
2025-03-22,Region 1,,30146,24153,80.12,3381,2498,73.88,303,590,121,183,86.73
2025-03-22,Region 10,,20911,16613,79.45,2885,2191,75.94,146,328,202,191,83.04
2025-03-22,Region 2,,72276,54607,75.55,9203,6559,71.27,1138,1451,358,304,87.36
2025-03-22,Region 3,,66467,50855,76.51,9469,7081,74.78,1028,2129,510,405,89.80
2025-03-22,Region 4,,162735,123758,76.05,25585,19021,74.34,1810,2626,610,963,87.78
2025-03-22,Region 5,,109066,79590,72.97,16518,11632,70.42,1428,2761,917,887,89.60
2025-03-22,Region 6,,97122,68044,70.06,16068,11513,71.65,873,1196,391,777,80.02
2025-03-22,Region 7,,32821,23522,71.67,4878,3605,73.90,246,518,302,404,82.96
2025-03-22,Region 8,,24276,16071,66.20,3721,2339,62.86,179,376,452,317,88.30
2025-03-22,Region 9,,84219,64233,76.27,13219,9171,69.38,702,1051,533,497,85.69
2025-03-22,RI,,1870,1565,83.69,250,201,80.40,28,28,12,9,75.00
2025-03-22,SC,,11462,8649,75.46,1502,1125,74.90,155,181,36,69,92.00
2025-03-22,SD,,2664,1821,68.36,361,183,50.69,25,14,43,60,98.36
2025-03-22,TN,,18882,13926,73.75,3140,2180,69.43,218,303,63,124,93.23
2025-03-22,TX,,61940,45681,73.75,11049,7995,72.36,564,572,207,425,80.65
2025-03-22,USA,,700039,521446,74.49,104927,75610,72.06,7853,13026,4396,4928,86.09
2025-03-22,UT,,5510,3896,70.71,1001,685,68.43,30,76,127,50,89.29
2025-03-22,VA,,17538,12194,69.53,2583,1733,67.09,175,325,36,90,89.11
2025-03-22,VI,,175,100,57.14,25,14,56.00,0,0,1,2,100.00
2025-03-22,VT,,976,751,76.95,94,71,75.53,14,34,4,13,86.67
2025-03-22,WA,,11671,9969,85.42,1616,1305,80.75,87,151,72,95,97.94
2025-03-22,WI,,11189,8386,74.95,1830,1311,71.64,140,186,118,136,92.52
2025-03-22,WV,,5259,4296,81.69,725,610,84.14,63,275,67,59,100.00
2025-03-22,WY,,926,361,38.98,92,28,30.43,20,30,47,23,76.67
2025-03-29,AK,,1128,914,81.03,182,123,67.58,7,25,2,15,62.50
2025-03-29,AL,,11976,9091,75.91,2295,1776,77.39,195,169,34,96,96.00
2025-03-29,AR,,8585,4293,50.01,1114,691,62.03,55,90,26,65,70.65
2025-03-29,AS,,151,95,62.91,9,7,77.78,2,5,3,1,100.00
2025-03-29,AZ,,13739,10554,76.82,2172,1555,71.59,181,220,149,88,88.89
2025-03-29,CA,,58587,45559,77.76,9035,6342,70.19,494,497,230,315,79.15
2025-03-29,CO,,10359,6612,63.83,1715,1091,63.62,59,117,149,80,80.00
2025-03-29,CT,,7642,5475,71.64,1148,792,68.99,73,77,24,31,96.88
2025-03-29,DC,,2794,2215,79.28,571,434,76.01,53,79,0,9,81.82
2025-03-29,DE,,1836,1574,85.73,224,181,80.80,17,17,6,8,72.73
2025-03-29,FL,,48778,37935,77.77,6726,5077,75.48,385,655,152,232,84.06
2025-03-29,GA,,22398,16507,73.70,3507,2604,74.25,227,177,35,129,80.63
2025-03-29,GU,,154,133,86.36,18,13,72.22,0,1,0,1,50.00
2025-03-29,HI,,2287,1711,74.81,266,198,74.44,12,30,11,22,78.57
2025-03-29,IA,,6983,4574,65.50,847,595,70.25,52,50,44,100,81.97
2025-03-29,ID,,2835,2001,70.58,372,271,72.85,26,50,48,43,91.49
2025-03-29,IL,,25240,17256,68.37,3420,2229,65.18,303,316,147,170,85.43
2025-03-29,IN,,16914,11588,68.51,2839,1948,68.62,171,237,60,132,92.96
2025-03-29,KS,,6491,4609,71.01,1011,751,74.28,40,66,50,102,71.33
2025-03-29,KY,,11462,8084,70.53,2224,1720,77.34,107,251,59,91,81.25
2025-03-29,LA,,13469,8995,66.78,2196,1540,70.13,123,187,25,149,91.41
2025-03-29,MA,,15752,13477,85.56,1606,1297,80.76,170,213,45,79,89.77
2025-03-29,MD,,10825,8845,81.71,1473,1168,79.29,134,122,25,45,88.24
2025-03-29,ME,,2608,2079,79.72,361,239,66.20,3,59,16,32,84.21
2025-03-29,MI,,13864,10636,76.72,1802,1404,77.91,372,521,145,123,78.85
2025-03-29,MN,,9861,7396,75.00,1214,916,75.45,78,79,117,124,93.23
2025-03-29,MO,,13670,10321,75.50,2068,1538,74.37,94,146,78,94,75.81
2025-03-29,MP,,86,39,45.35,6,4,66.67,0,0,0,1,100.00
2025-03-29,MS,,7756,5276,68.02,1101,693,62.94,74,51,6,85,80.19
2025-03-29,MT,,2739,1694,61.85,281,152,54.09,13,58,54,54,85.71
2025-03-29,NC,,23517,18113,77.02,3893,3037,78.01,288,298,113,119,88.15
2025-03-29,ND,,2008,1447,72.06,262,183,69.85,13,22,25,42,85.71
2025-03-29,NE,,5218,3302,63.28,721,431,59.78,34,37,66,86,87.76
2025-03-29,NH,,2352,1833,77.93,149,112,75.17,22,34,7,23,88.46
2025-03-29,NJ,,20221,14421,71.32,2769,1770,63.92,273,282,81,82,96.47
2025-03-29,NM,,4123,2523,61.19,456,327,71.71,34,85,43,35,71.43
2025-03-29,NV,,6676,4951,74.16,1268,842,66.40,32,69,25,41,80.39
2025-03-29,NY,,42929,33883,78.93,5584,4223,75.63,812,589,189,175,84.95
2025-03-29,OH,,28882,20669,71.56,4577,3242,70.83,280,450,114,195,91.55
2025-03-29,OK,,9149,6544,71.53,1239,917,74.01,87,60,38,110,78.57
2025-03-29,OR,,6773,5172,76.36,821,661,80.51,39,93,68,51,82.26
2025-03-29,PA,,29082,22354,76.87,4067,3131,76.99,620,932,331,190,87.16
2025-03-29,PR,,8005,3993,49.88,558,366,65.59,44,182,27,34,61.82
2025-03-29,Region 1,,31110,25169,80.90,3599,2709,75.27,297,426,114,186,88.15
2025-03-29,Region 10,,22197,18035,81.25,2926,2370,81.00,161,281,175,204,88.70
2025-03-29,Region 2,,71330,52387,73.44,8936,6364,71.22,1129,1054,297,293,84.20
2025-03-29,Region 3,,67163,51336,76.43,9630,7148,74.23,1064,1515,459,398,88.25
2025-03-29,Region 4,,155839,117415,75.34,24328,18173,74.70,1590,1949,472,943,85.96
2025-03-29,Region 5,,106031,75825,71.51,15576,10962,70.38,1316,1739,687,887,89.60
2025-03-29,Region 6,,95098,66738,70.18,15906,11349,71.35,811,942,287,776,79.92
2025-03-29,Region 7,,32362,22806,70.47,4647,3315,71.34,220,299,238,382,78.44
2025-03-29,Region 8,,23995,15622,65.11,3683,2292,62.23,163,284,371,299,83.29
2025-03-29,Region 9,,81680,63042,77.18,12774,8961,70.15,721,822,418,469,80.86
2025-03-29,RI,,1794,1531,85.34,246,195,79.27,26,17,13,8,66.67
2025-03-29,SC,,11293,8606,76.21,1469,1102,75.02,132,129,27,68,90.67
2025-03-29,SD,,2567,1735,67.59,352,178,50.57,16,11,37,56,91.80
2025-03-29,TN,,18659,13803,73.98,3113,2164,69.51,182,219,46,123,92.48
2025-03-29,TX,,59772,44383,74.25,10901,7874,72.23,512,520,155,417,79.13
2025-03-29,USA,,686805,508375,74.02,102005,73643,72.20,7472,9311,3518,4837,84.50
2025-03-29,UT,,5397,3792,70.26,989,650,65.72,45,53,76,47,83.93
2025-03-29,VA,,17550,12221,69.64,2565,1628,63.47,181,197,41,91,90.10
2025-03-29,VI,,175,90,51.43,25,5,20.00,0,1,0,2,100.00
2025-03-29,VT,,962,774,80.46,89,74,83.15,3,26,9,13,86.67
2025-03-29,WA,,11461,9948,86.80,1551,1315,84.78,89,113,57,95,97.94
2025-03-29,WI,,11270,8280,73.47,1724,1223,70.94,112,136,104,143,97.28
2025-03-29,WV,,5076,4127,81.30,730,606,83.01,59,168,56,55,93.22
2025-03-29,WY,,925,342,36.97,84,38,45.24,17,23,30,20,66.67
2025-04-05,AK,,990,765,77.27,146,93,63.70,6,9,12,16,66.67
2025-04-05,AL,,12215,9252,75.74,2320,1687,72.72,139,85,28,97,97.00
2025-04-05,AR,,9350,5043,53.94,1247,814,65.28,54,64,22,80,86.96
2025-04-05,AS,,,,,,,,,,,0,0.00
2025-04-05,AZ,,13975,10612,75.94,2190,1507,68.81,167,100,55,86,86.87
2025-04-05,CA,,63997,48613,75.96,9757,6756,69.24,499,440,207,355,89.20
2025-04-05,CO,,12078,7561,62.60,1960,1216,62.04,65,86,104,95,95.00
2025-04-05,CT,,7632,5459,71.53,1148,765,66.64,65,53,24,31,96.88
2025-04-05,DC,,2764,2145,77.60,566,428,75.62,34,34,0,9,81.82
2025-04-05,DE,,1839,1496,81.35,224,178,79.46,22,15,6,8,72.73
2025-04-05,FL,,54638,42391,77.59,7738,5750,74.31,361,567,153,244,88.41
2025-04-05,GA,,21425,16648,77.70,3591,2633,73.32,197,148,39,126,78.75
2025-04-05,GU,,304,279,91.78,32,29,90.63,1,0,0,2,100.00
2025-04-05,HI,,2388,1693,70.90,272,185,68.01,14,39,5,23,82.14
2025-04-05,IA,,7119,4744,66.64,874,608,69.57,41,43,20,102,83.61
2025-04-05,ID,,2803,2063,73.60,396,302,76.26,32,27,36,41,87.23
2025-04-05,IL,,26238,18773,71.55,3696,2485,67.23,274,225,121,171,85.93
2025-04-05,IN,,16968,11346,66.87,2865,1895,66.14,143,126,65,134,94.37
2025-04-05,KS,,6976,4771,68.39,1035,746,72.08,37,40,31,114,79.72
2025-04-05,KY,,12184,8390,68.86,2292,1734,75.65,102,167,53,99,88.39
2025-04-05,LA,,13513,9003,66.62,2204,1516,68.78,119,134,24,149,91.41
2025-04-05,MA,,15067,12740,84.56,1535,1207,78.63,131,130,43,76,86.36
2025-04-05,MD,,10845,8821,81.34,1466,1145,78.10,111,123,14,47,92.16
2025-04-05,ME,,2909,2348,80.72,400,261,65.25,4,55,10,35,92.11
2025-04-05,MI,,12807,9617,75.09,1677,1254,74.78,251,241,111,116,74.36
2025-04-05,MN,,9684,7038,72.68,1196,871,72.83,79,59,94,124,93.23
2025-04-05,MO,,16069,12517,77.90,2593,2037,78.56,114,129,76,108,87.10
2025-04-05,MP,,86,50,58.14,5,4,80.00,0,0,0,1,100.00
2025-04-05,MS,,6699,4338,64.76,873,503,57.62,71,43,6,87,82.08
2025-04-05,MT,,2393,1430,59.76,232,111,47.84,14,29,46,54,85.71
2025-04-05,NC,,23588,18094,76.71,3869,3012,77.85,344,188,106,120,88.89
2025-04-05,ND,,2135,1495,70.02,272,176,64.71,17,14,27,44,89.80
2025-04-05,NE,,5298,3270,61.72,737,416,56.45,24,13,33,86,87.76
2025-04-05,NH,,2685,2027,75.49,177,121,68.36,14,17,8,26,100.00
2025-04-05,NJ,,20231,14345,70.91,2800,1757,62.75,267,245,71,82,96.47
2025-04-05,NM,,4317,2616,60.60,461,324,70.28,33,58,42,37,75.51
2025-04-05,NV,,6974,5070,72.70,1298,894,68.88,25,41,25,42,82.35
2025-04-05,NY,,42869,33587,78.35,5582,4250,76.14,696,478,166,172,83.50
2025-04-05,OH,,29294,21305,72.73,4703,3313,70.44,240,272,110,199,93.43
2025-04-05,OK,,8257,6035,73.09,1109,870,78.45,89,28,21,102,72.86
2025-04-05,OR,,7138,5341,74.82,914,651,71.23,42,77,49,54,87.10
2025-04-05,PA,,27714,21023,75.86,3790,2826,74.56,426,587,230,193,88.53
2025-04-05,PR,,7598,4030,53.04,546,370,67.77,66,188,38,35,63.64
2025-04-05,Region 1,,31199,25017,80.19,3593,2633,73.28,236,299,105,189,89.57
2025-04-05,Region 10,,22170,17674,79.72,3012,2347,77.92,137,214,136,205,89.13
2025-04-05,Region 2,,70873,52040,73.43,8953,6386,71.33,1029,911,275,291,83.62
2025-04-05,Region 3,,64546,48679,75.42,9211,6717,72.92,794,996,339,396,87.80
2025-04-05,Region 4,,160632,121012,75.33,25232,18501,73.32,1524,1428,461,962,87.69
2025-04-05,Region 5,,106375,76294,71.72,15872,11042,69.57,1099,996,599,884,89.29
2025-04-05,Region 6,,96514,67537,69.98,15983,11450,71.64,728,635,228,796,81.98
2025-04-05,Region 7,,35462,25302,71.35,5239,3807,72.67,216,225,160,410,84.19
2025-04-05,Region 8,,26281,16495,62.76,3953,2378,60.16,138,200,303,322,89.69
2025-04-05,Region 9,,87724,66317,75.60,13554,9375,69.17,706,620,292,509,87.76
2025-04-05,RI,,1972,1673,84.84,242,200,82.64,17,16,8,9,75.00
2025-04-05,SC,,11252,8446,75.06,1467,1090,74.30,143,80,37,68,90.67
2025-04-05,SD,,2610,1774,67.97,346,174,50.29,13,7,37,57,93.44
2025-04-05,TN,,18631,13453,72.21,3082,2092,67.88,167,150,39,121,90.98
2025-04-05,TX,,61077,44840,73.42,10962,7926,72.30,433,351,119,428,81.21
2025-04-05,USA,,701776,516367,73.58,104602,74636,71.35,6607,6524,2898,4964,86.72
2025-04-05,UT,,6171,3902,63.23,1058,669,63.23,20,53,70,52,92.86
2025-04-05,VA,,16307,11119,68.19,2416,1541,63.78,152,135,30,84,83.17
2025-04-05,VI,,175,78,44.57,25,9,36.00,0,0,0,2,100.00
2025-04-05,VT,,934,770,82.44,91,79,86.81,5,28,12,12,80.00
2025-04-05,WA,,11239,9505,84.57,1556,1301,83.61,57,101,39,94,96.91
2025-04-05,WI,,11384,8215,72.16,1735,1224,70.55,112,73,98,140,95.24
2025-04-05,WV,,5077,4075,80.26,749,599,79.97,49,102,59,55,93.22
2025-04-05,WY,,894,333,37.25,85,32,37.65,9,11,19,20,66.67
2025-04-12,AK,,1213,971,80.05,184,113,61.41,4,13,7,18,75.00
2025-04-12,AL,,11760,8855,75.30,2201,1583,71.92,114,51,24,93,93.00
2025-04-12,AR,,8804,4564,51.84,1244,828,66.56,30,22,21,66,71.74
2025-04-12,AS,,,,,,,,,,,0,0.00
2025-04-12,AZ,,8949,6580,73.53,1398,958,68.53,52,67,52,67,67.68
2025-04-12,CA,,63460,48581,76.55,9624,6697,69.59,610,400,152,349,87.69
2025-04-12,CO,,11433,7305,63.89,1854,1174,63.32,55,59,74,87,87.00
2025-04-12,CT,,7504,5295,70.56,1113,726,65.23,64,39,18,29,90.63
2025-04-12,DC,,2709,2169,80.07,563,431,76.55,18,8,1,8,80.00
2025-04-12,DE,,1843,1515,82.20,225,173,76.89,18,12,5,8,72.73
2025-04-12,FL,,51262,39797,77.63,7356,5367,72.96,299,373,131,237,85.87
2025-04-12,GA,,19598,15119,77.15,3210,2342,72.96,148,73,30,121,75.63
2025-04-12,GU,,154,137,88.96,18,13,72.22,0,1,0,1,50.00
2025-04-12,HI,,2278,1693,74.32,260,178,68.46,9,23,7,20,71.43
2025-04-12,IA,,7055,4544,64.41,863,597,69.18,23,19,37,103,84.43
2025-04-12,ID,,2844,2106,74.05,372,270,72.58,20,27,21,42,89.36
2025-04-12,IL,,25609,17979,70.21,3615,2366,65.45,238,154,100,167,83.92
2025-04-12,IN,,16889,11379,67.38,2866,1893,66.05,100,87,53,131,92.25
2025-04-12,KS,,6692,4398,65.72,1026,725,70.66,35,28,16,101,70.63
2025-04-12,KY,,12626,8779,69.53,2346,1783,76.00,90,86,57,100,89.29
2025-04-12,LA,,13295,8775,66.00,2172,1514,69.71,95,80,17,146,89.57
2025-04-12,MA,,14964,12580,84.07,1528,1163,76.11,111,91,33,73,82.95
2025-04-12,MD,,10518,8667,82.40,1432,1117,78.00,86,87,13,44,86.27
2025-04-12,ME,,2937,2258,76.88,395,253,64.05,6,40,6,33,86.84
2025-04-12,MI,,15159,11734,77.41,2179,1708,78.38,253,223,83,123,78.85
2025-04-12,MN,,9738,7336,75.33,1240,939,75.73,99,53,66,121,90.98
2025-04-12,MO,,13203,9957,75.41,1997,1513,75.76,63,74,43,91,73.39
2025-04-12,MP,,86,43,50.00,5,2,40.00,0,0,0,1,100.00
2025-04-12,MS,,6772,4359,64.37,833,502,60.26,38,42,5,84,79.25
2025-04-12,MT,,2538,1627,64.11,271,147,54.24,16,22,31,49,77.78
2025-04-12,NC,,22216,17124,77.08,3768,2885,76.57,191,92,66,111,82.22
2025-04-12,ND,,2140,1542,72.06,275,195,70.91,5,12,23,45,91.84
2025-04-12,NE,,5178,3142,60.68,732,415,56.69,27,16,22,79,80.61
2025-04-12,NH,,2386,1803,75.57,162,118,72.84,19,16,4,25,96.15
2025-04-12,NJ,,20193,14204,70.34,2767,1715,61.98,269,161,62,82,96.47
2025-04-12,NM,,3442,1812,52.64,365,264,72.33,19,27,13,36,73.47
2025-04-12,NV,,7023,5089,72.46,1317,810,61.50,27,47,17,39,76.47
2025-04-12,NY,,43173,33856,78.42,5639,4292,76.11,703,387,120,175,84.95
2025-04-12,OH,,29262,20996,71.75,4676,3277,70.08,218,167,93,197,92.49
2025-04-12,OK,,8127,5597,68.87,967,714,73.84,64,16,12,104,74.29
2025-04-12,OR,,7089,5294,74.68,897,664,74.02,46,46,34,52,83.87
2025-04-12,PA,,29226,22108,75.64,4114,3082,74.91,350,441,174,195,89.45
2025-04-12,PR,,8434,4170,49.44,589,414,70.29,68,231,59,39,70.91
2025-04-12,Region 1,,30391,24044,79.12,3526,2533,71.84,229,207,69,178,84.36
2025-04-12,Region 10,,22271,17928,80.50,3001,2294,76.44,138,159,100,206,89.57
2025-04-12,Region 2,,71975,52311,72.68,9020,6433,71.32,1040,779,241,298,85.63
2025-04-12,Region 3,,64705,48948,75.65,9336,6835,73.21,620,663,263,383,85.11
2025-04-12,Region 4,,154442,116029,75.13,24316,17662,72.64,1100,860,356,936,85.32
2025-04-12,Region 5,,108016,77763,71.99,16307,11411,69.98,999,749,455,882,89.09
2025-04-12,Region 6,,95185,65701,69.02,15673,11129,71.01,630,412,178,759,78.17
2025-04-12,Region 7,,32128,22041,68.60,4618,3250,70.38,148,137,118,374,76.80
2025-04-12,Region 8,,25743,16423,63.80,3897,2341,60.07,140,134,193,307,85.52
2025-04-12,Region 9,,81950,62123,75.81,12622,8658,68.59,698,538,228,477,82.24
2025-04-12,RI,,1692,1426,84.28,241,202,83.82,19,16,4,7,58.33
2025-04-12,SC,,11558,8651,74.85,1498,1115,74.43,100,43,19,68,90.67
2025-04-12,SD,,2567,1722,67.08,352,171,48.58,17,7,21,56,91.80
2025-04-12,TN,,18650,13345,71.55,3104,2085,67.17,120,100,24,122,91.73
2025-04-12,TX,,61517,44953,73.07,10925,7809,71.48,422,267,115,407,77.23
2025-04-12,USA,,686806,503311,73.28,102316,72546,70.90,5742,4638,2201,4800,83.87
2025-04-12,UT,,6193,3933,63.51,1060,625,58.96,37,33,28,53,94.64
2025-04-12,VA,,15510,10587,68.26,2252,1412,62.70,117,72,22,77,76.24
2025-04-12,VI,,175,81,46.29,25,12,48.00,0,0,0,2,100.00
2025-04-12,VT,,908,682,75.11,87,71,81.61,10,5,4,11,73.33
2025-04-12,WA,,11125,9557,85.91,1548,1247,80.56,68,73,38,94,96.91
2025-04-12,WI,,11359,8339,73.41,1731,1228,70.94,91,65,60,143,97.28
2025-04-12,WV,,4899,3902,79.65,750,620,82.67,31,43,48,51,86.44
2025-04-12,WY,,872,294,33.72,85,29,34.12,10,1,16,17,56.67
2025-04-19,AK,,1155,926,80.17,175,109,62.29,7,7,5,16,66.67
2025-04-19,AL,,12072,9112,75.48,2308,1701,73.70,101,50,30,95,95.00
2025-04-19,AR,,8540,4299,50.34,1236,782,63.27,18,19,5,65,70.65
2025-04-19,AS,,,,,,,,,,,0,0.00
2025-04-19,AZ,,14012,10444,74.54,2208,1558,70.56,140,76,25,85,85.86
2025-04-19,CA,,63032,47838,75.89,9908,6524,65.85,518,329,97,352,88.44
2025-04-19,CO,,11937,7544,63.20,1925,1190,61.82,55,40,54,93,93.00
2025-04-19,CT,,7280,5173,71.06,1065,723,67.89,54,34,10,28,87.50
2025-04-19,DC,,2016,1582,78.47,363,256,70.52,7,4,0,4,40.00
2025-04-19,DE,,1840,1487,80.82,224,169,75.45,14,9,5,8,72.73
2025-04-19,FL,,51982,39780,76.53,7073,5204,73.58,305,327,123,237,85.87
2025-04-19,GA,,21458,16778,78.19,3591,2665,74.21,148,61,18,127,79.38
2025-04-19,GU,,154,149,96.75,18,9,50.00,1,0,0,1,50.00
2025-04-19,HI,,2516,1873,74.44,289,215,74.39,17,21,6,23,82.14
2025-04-19,IA,,7217,4661,64.58,874,579,66.25,34,11,20,108,88.52
2025-04-19,ID,,2583,1809,70.03,349,234,67.05,14,12,11,40,85.11
2025-04-19,IL,,25356,18035,71.13,3526,2398,68.01,194,140,86,169,84.92
2025-04-19,IN,,16766,11521,68.72,2858,1931,67.56,84,52,25,131,92.25
2025-04-19,KS,,6669,4451,66.74,1018,693,68.07,18,19,15,101,70.63
2025-04-19,KY,,12448,8649,69.48,2313,1735,75.01,63,49,41,97,86.61
2025-04-19,LA,,9280,6062,65.32,1383,947,68.47,59,49,11,115,70.55
2025-04-19,MA,,15398,13084,84.97,1576,1121,71.13,134,83,38,77,87.50
2025-04-19,MD,,9543,7853,82.29,1466,1056,72.03,75,56,7,40,78.43
2025-04-19,ME,,2896,2387,82.42,400,264,66.00,5,23,12,35,92.11
2025-04-19,MI,,14748,11288,76.54,2134,1616,75.73,314,176,82,118,75.64
2025-04-19,MN,,9757,7230,74.10,1198,894,74.62,87,38,42,122,91.73
2025-04-19,MO,,13071,9804,75.01,2005,1527,76.16,63,77,29,87,70.16
2025-04-19,MP,,86,36,41.86,5,3,60.00,0,0,0,1,100.00
2025-04-19,MS,,7552,5214,69.04,1077,689,63.97,52,27,10,83,78.30
2025-04-19,MT,,2644,1688,63.84,278,172,61.87,11,16,10,49,77.78
2025-04-19,NC,,23413,17820,76.11,3801,2900,76.30,218,58,47,118,87.41
2025-04-19,ND,,2062,1431,69.40,265,161,60.75,7,14,15,45,91.84
2025-04-19,NE,,5196,3257,62.68,749,422,56.34,22,13,32,84,85.71
2025-04-19,NH,,2675,2033,76.00,177,120,67.80,19,22,9,26,100.00
2025-04-19,NJ,,20157,14277,70.83,2741,1712,62.46,270,134,44,82,96.47
2025-04-19,NM,,4321,2514,58.18,469,327,69.72,22,31,13,35,72.92
2025-04-19,NV,,7376,5363,72.71,1384,879,63.51,31,38,13,41,80.39
2025-04-19,NY,,42717,33501,78.43,5383,4102,76.20,690,276,105,174,84.47
2025-04-19,OH,,29250,21102,72.14,4791,3351,69.94,194,105,84,196,92.02
2025-04-19,OK,,7568,5299,70.02,1044,788,75.48,54,12,6,96,68.57
2025-04-19,OR,,5781,4021,69.56,692,469,67.77,38,37,21,45,72.58
2025-04-19,PA,,25161,17413,69.21,3521,2263,64.27,326,347,139,175,80.28
2025-04-19,PR,,7317,3640,49.75,546,363,66.48,63,159,20,33,60.00
2025-04-19,Region 1,,30973,24878,80.32,3548,2499,70.43,242,187,80,186,88.15
2025-04-19,Region 10,,20496,16066,78.39,2761,2061,74.65,136,95,59,194,84.35
2025-04-19,Region 2,,70366,51511,73.20,8695,6187,71.16,1023,569,169,291,83.62
2025-04-19,Region 3,,60277,43538,72.23,8813,5877,66.69,560,497,306,367,81.56
2025-04-19,Region 4,,158501,118837,74.98,24717,17990,72.78,1102,665,317,945,86.14
2025-04-19,Region 5,,106950,77310,72.29,16199,11412,70.45,965,551,370,878,88.69
2025-04-19,Region 6,,90494,63157,69.79,15048,10737,71.35,538,361,136,727,74.95
2025-04-19,Region 7,,32153,22173,68.96,4646,3221,69.33,137,120,96,380,78.03
2025-04-19,Region 8,,26276,16786,63.88,3947,2430,61.57,110,110,122,315,87.74
2025-04-19,Region 9,,87176,65703,75.37,13812,9188,66.52,707,464,141,503,86.72
2025-04-19,RI,,1787,1512,84.61,240,194,80.83,21,13,7,8,66.67
2025-04-19,SC,,11218,8290,73.90,1452,1068,73.55,106,34,20,66,88.00
2025-04-19,SD,,2568,1753,68.26,350,189,54.00,14,10,16,57,93.44
2025-04-19,TN,,18358,13194,71.87,3102,2028,65.38,109,59,28,122,91.73
2025-04-19,TX,,60785,44983,74.00,10916,7893,72.31,385,250,101,416,78.94
2025-04-19,USA,,683662,499959,73.13,102186,71602,70.07,5520,3619,1796,4786,83.64
2025-04-19,UT,,6111,4007,65.57,1046,680,65.01,19,27,16,51,91.07
2025-04-19,VA,,16658,11286,67.75,2466,1528,61.96,111,55,19,85,84.16
2025-04-19,VI,,175,93,53.14,25,10,40.00,0,0,0,2,100.00
2025-04-19,VT,,937,689,73.53,90,77,85.56,9,12,4,12,80.00
2025-04-19,WA,,10977,9310,84.81,1545,1249,80.84,77,39,22,93,95.88
2025-04-19,WI,,11073,8134,73.46,1692,1222,72.22,92,40,51,142,96.60
2025-04-19,WV,,5059,3917,77.43,773,605,78.27,27,26,136,55,93.22
2025-04-19,WY,,954,363,38.05,83,38,45.78,4,3,11,20,66.67
2025-04-26,AK,,1186,885,74.62,176,102,57.95,6,6,1,18,75.00
2025-04-26,AL,,12100,8985,74.26,2290,1629,71.14,84,34,23,96,96.00
2025-04-26,AR,,9361,5145,54.96,1361,910,66.86,24,23,13,76,82.61
2025-04-26,AS,,151,106,70.20,9,8,88.89,0,1,2,1,100.00
2025-04-26,AZ,,14162,10512,74.23,2187,1507,68.91,109,73,17,88,88.89
2025-04-26,CA,,62410,47323,75.83,9598,6486,67.58,525,245,99,347,87.19
2025-04-26,CO,,11838,7534,63.64,1922,1175,61.13,38,42,39,91,91.00
2025-04-26,CT,,7477,5231,69.96,1083,713,65.84,90,61,14,30,93.75
2025-04-26,DC,,2254,1731,76.80,395,293,74.18,7,7,2,5,50.00
2025-04-26,DE,,1840,1466,79.67,224,170,75.89,13,3,1,8,72.73
2025-04-26,FL,,50556,38913,76.97,6888,5036,73.11,287,241,84,233,84.42
2025-04-26,GA,,21720,16814,77.41,3505,2621,74.78,155,41,17,129,80.63
2025-04-26,GU,,304,293,96.38,32,20,62.50,1,0,0,2,100.00
2025-04-26,HI,,2638,1937,73.43,299,200,66.89,21,24,5,25,89.29
2025-04-26,IA,,7082,4645,65.59,864,581,67.25,46,14,19,104,85.25
2025-04-26,ID,,2377,1634,68.74,323,242,74.92,13,16,12,41,87.23
2025-04-26,IL,,25096,17799,70.92,3417,2347,68.69,191,119,47,162,81.41
2025-04-26,IN,,16778,11417,68.05,2710,1920,70.85,79,42,20,131,92.25
2025-04-26,KS,,6566,4451,67.79,999,700,70.07,20,9,15,107,74.83
2025-04-26,KY,,12440,8675,69.73,2334,1715,73.48,66,34,29,95,84.82
2025-04-26,LA,,13204,8639,65.43,2139,1479,69.14,79,63,17,145,88.96
2025-04-26,MA,,15424,12977,84.14,1564,1213,77.56,136,81,40,77,87.50
2025-04-26,MD,,10342,8459,81.79,1434,1102,76.85,70,45,6,43,84.31
2025-04-26,ME,,2746,2177,79.28,389,264,67.87,8,16,5,32,84.21
2025-04-26,MI,,11703,8643,73.85,1581,1228,77.67,182,78,44,109,69.87
2025-04-26,MN,,9798,7307,74.58,1225,920,75.10,66,25,33,121,90.98
2025-04-26,MO,,16137,12559,77.83,2588,2008,77.59,67,66,38,108,87.10
2025-04-26,MP,,86,40,46.51,4,2,50.00,1,0,0,1,100.00
2025-04-26,MS,,7721,5083,65.83,1061,675,63.62,34,18,8,85,80.19
2025-04-26,MT,,2639,1696,64.27,280,167,59.64,8,11,18,50,79.37
2025-04-26,NC,,23523,18004,76.54,3898,2977,76.37,179,49,39,120,88.89
2025-04-26,ND,,2057,1423,69.18,261,168,64.37,12,11,3,45,91.84
2025-04-26,NE,,5224,3237,61.96,753,452,60.03,23,12,16,85,86.73
